New_Task_ID,Original_Task,Input_Transformation,Output_Transformation
f46f5c64,780d0b14.json,reflect_horizontal+reflect_vertical,"color_permute(1->6,2->4,3->8,4->2,6->3,8->1)+rotate_90_ccw"
1b8bf9e1,7837ac64.json,reflect_horizontal+reflect_vertical,rotate_90_ccw+rotate_90_cw
9251c1e6,794b24be.json,reflect_vertical+reflect_horizontal,rotate_90_ccw+reflect_vertical
7af260e1,7b7f7511.json,reflect_horizontal+reflect_vertical,reflect_horizontal+rotate_90_cw
ee3cbec6,7c008303.json,rotate_90_cw+reflect_horizontal,rotate_180+rotate_90_cw
b53cbb0c,7ddcd7ec.json,"reflect_vertical+color_permute(3->7,4->8,7->3,8->4)",reflect_horizontal+rotate_90_ccw
adfddba2,7e0986d6.json,rotate_90_ccw+rotate_180,rotate_180+reflect_vertical
837a943f,7f4411dc.json,reflect_vertical+rotate_90_cw,rotate_90_cw+rotate_90_ccw
e3ba36ee,7fe24cdd.json,"color_permute(1->6,2->8,5->2,6->1,8->5)+rotate_90_cw",rotate_90_cw+reflect_vertical
2253b352,810b9b61.json,rotate_180+reflect_horizontal,rotate_180+rotate_90_ccw
bd2a95aa,82819916.json,"color_permute(1->8,2->5,3->6,4->1,5->3,6->4,8->2)+reflect_horizontal","rotate_90_cw+color_permute(1->8,2->5,3->6,4->1,5->3,6->4,8->2)"
80567ba7,834ec97d.json,reflect_vertical+reflect_horizontal,rotate_180+rotate_90_cw
5716a0e0,8403a5d5.json,reflect_vertical+rotate_180,rotate_90_cw+rotate_180
1309c948,846bdb03.json,"color_permute(2->8,3->7,4->2,7->4,8->3)+rotate_90_cw",rotate_180+reflect_vertical
f4620e39,855e0971.json,reflect_horizontal+rotate_90_ccw,"color_permute(1->2,2->1,3->5,4->3,5->4)+rotate_180"
c726e505,85c4e7cd.json,reflect_horizontal+rotate_90_ccw,reflect_vertical+reflect_horizontal
c67267a8,868de0fa.json,rotate_90_cw+rotate_90_ccw,"reflect_vertical+color_permute(1->7,7->1)"
10710b06,8731374e.json,rotate_90_ccw+rotate_180,rotate_180+reflect_vertical
cdaa9d8b,88a10436.json,rotate_90_cw+rotate_90_ccw,rotate_180+rotate_90_cw
261d659f,88a62173.json,reflect_vertical+reflect_horizontal,reflect_vertical+rotate_90_cw
b8a4b8d8,8be77c9e.json,reflect_vertical+rotate_90_cw,rotate_90_cw+reflect_vertical
1d2c24f6,8d5021e8.json,rotate_90_cw+rotate_180,"color_permute(5->8,8->5)+reflect_vertical"
e0ba79dc,8d510a79.json,rotate_90_ccw+reflect_vertical,reflect_vertical+rotate_90_cw
43289d29,8e1813be.json,"color_permute(1->6,2->5,3->8,4->1,5->4,6->3,7->2,8->7)+reflect_horizontal","color_permute(1->6,2->5,3->8,4->1,5->4,6->3,7->2,8->7)+rotate_90_cw"
7200842a,8e5a5113.json,reflect_horizontal+rotate_90_ccw,rotate_90_ccw+reflect_horizontal
47295f38,8eb1be9a.json,reflect_vertical+rotate_180,rotate_90_ccw+rotate_180
55a932f7,8efcae92.json,rotate_90_ccw+reflect_horizontal,reflect_horizontal+rotate_90_cw
aad8a54a,8f2ea7aa.json,reflect_horizontal+rotate_90_cw,rotate_90_ccw+rotate_180
5b2c13b6,90c28cc7.json,"reflect_horizontal+color_permute(1->7,2->8,3->5,4->1,5->2,7->4,8->3)",rotate_90_cw+rotate_180
8aa2d690,91413438.json,rotate_90_cw+reflect_horizontal,rotate_180+reflect_horizontal
e2c39613,91714a58.json,reflect_horizontal+rotate_90_cw,rotate_180+rotate_90_ccw
fb785435,9172f3a0.json,"color_permute(6->7,7->6)+rotate_90_cw",rotate_180+reflect_vertical
f3aedc7e,928ad970.json,rotate_90_cw+rotate_90_ccw,rotate_90_ccw+reflect_horizontal
357490e7,941d9a10.json,"rotate_180+color_permute(1->5,2->3,3->1,5->2)","color_permute(1->5,2->3,3->1,5->2)+rotate_90_ccw"
12fe39ca,94f9d214.json,rotate_90_ccw+rotate_180,"reflect_vertical+color_permute(1->3,3->1)"
cfb7279a,952a094c.json,rotate_90_ccw+rotate_90_cw,"reflect_horizontal+color_permute(1->2,2->1,4->5,5->7,6->9,7->8,8->4,9->6)"
19a0ec95,9565186b.json,"reflect_vertical+color_permute(1->4,2->1,3->5,4->8,5->2,8->3)",rotate_90_cw+rotate_180
7bca2850,95990924.json,"color_permute(1->5,2->3,3->2,4->1,5->4)+rotate_180",rotate_180+reflect_vertical
3ab1e159,963e52fc.json,reflect_horizontal+rotate_90_cw,rotate_180+reflect_horizontal
001c8ad3,97999447.json,rotate_180+reflect_horizontal,"rotate_180+color_permute(2->8,3->5,4->2,5->6,6->4,8->3)"
c5113211,98cf29f8.json,reflect_vertical+rotate_180,"color_permute(2->7,3->5,4->2,5->4,7->3)+rotate_90_cw"
1713862d,995c5fa3.json,rotate_90_cw+reflect_vertical,reflect_vertical+reflect_horizontal
c1f59c5e,99b1bc43.json,rotate_90_cw+rotate_90_ccw,"color_permute(1->2,2->4,4->1)+rotate_90_cw"
d9d0f8a4,99fa7670.json,rotate_180+rotate_90_ccw,rotate_90_ccw+rotate_180
c44bfe6a,9af7a82c.json,rotate_180+reflect_vertical,rotate_90_cw+rotate_180
c41d7779,9dfd6313.json,rotate_180+rotate_90_cw,rotate_90_ccw+reflect_horizontal
5835a01e,9ecd008a.json,rotate_90_cw+rotate_90_ccw,rotate_90_cw+rotate_90_ccw
d28e7f54,9f236235.json,rotate_180+reflect_horizontal,reflect_horizontal+rotate_90_ccw
19122b72,a1570a43.json,rotate_180+rotate_90_cw,reflect_vertical+rotate_180
ea36cde1,a2fd1cf0.json,"reflect_vertical+color_permute(3->8,8->3)",rotate_90_ccw+reflect_horizontal
fb557d57,a3325580.json,rotate_90_cw+reflect_horizontal,rotate_180+reflect_horizontal
a8aeebd2,a3df8b1e.json,rotate_90_cw+reflect_vertical,rotate_90_ccw+rotate_90_cw
30c55c1b,a416b8f3.json,"color_permute(1->8,2->4,3->5,4->1,5->3,6->2,8->6)+rotate_90_cw",rotate_90_ccw+reflect_horizontal
6d09d843,a48eeaf7.json,rotate_180+reflect_horizontal,reflect_horizontal+rotate_90_cw
96697b0f,a5313dff.json,reflect_vertical+rotate_180,rotate_90_ccw+reflect_horizontal
df54be55,a5f85a15.json,"reflect_horizontal+color_permute(2->9,3->6,4->2,6->4,9->3)","rotate_90_cw+color_permute(2->9,3->6,4->2,6->4,9->3)"
80bce01f,a61ba2ce.json,rotate_90_ccw+reflect_vertical,rotate_180+rotate_90_ccw
6ea4cd21,a61f2674.json,"rotate_90_ccw+color_permute(2->5,5->2)",rotate_180+rotate_90_cw
e60432e3,a65b410d.json,rotate_90_cw+rotate_90_ccw,reflect_horizontal+reflect_vertical
3f92cc06,a68b268e.json,"rotate_180+color_permute(1->6,4->8,6->1,8->4)",reflect_horizontal+rotate_180
11ec963a,a699fb00.json,"rotate_90_cw+color_permute(1->2,2->1)","rotate_90_cw+color_permute(1->2,2->1)"
e9533adf,a740d043.json,"rotate_90_ccw+color_permute(1->6,2->5,5->1,6->2)",rotate_90_cw+reflect_vertical
db267504,a79310a0.json,reflect_horizontal+rotate_90_cw,rotate_90_ccw+reflect_horizontal
252537f7,a85d4709.json,reflect_vertical+rotate_90_cw,"rotate_180+color_permute(2->5,5->2)"
97f77bab,a87f7484.json,rotate_90_ccw+rotate_90_cw,"color_permute(1->8,2->3,3->4,4->1,5->7,6->2,7->5,8->6)+rotate_90_ccw"
68bfa25f,a9f96cdd.json,"rotate_90_ccw+color_permute(3->6,6->3)",rotate_90_ccw+reflect_vertical
faad8954,aabf363d.json,rotate_90_ccw+rotate_90_cw,"rotate_90_ccw+color_permute(2->4,4->2)"
90de7b3a,ac0a08a4.json,rotate_90_ccw+reflect_vertical,"rotate_180+color_permute(1->4,2->9,3->6,4->3,6->8,7->2,8->7,9->1)"
d476a080,ae3edfdc.json,reflect_vertical+reflect_horizontal,rotate_90_ccw+reflect_horizontal
3c444483,ae4f1146.json,reflect_vertical+rotate_90_cw,reflect_horizontal+reflect_vertical
c4474b87,aedd82e4.json,"color_permute(1->2,2->1)+reflect_horizontal",rotate_90_ccw+rotate_180
3737ff52,af902bf9.json,"rotate_90_cw+color_permute(2->4,4->2)",reflect_horizontal+reflect_vertical
77362c7d,b0c4d837.json,"color_permute(5->8,8->5)+rotate_90_ccw","reflect_vertical+color_permute(5->8,8->5)"
f22b1670,b190f7f5.json,reflect_horizontal+reflect_vertical,"rotate_90_cw+color_permute(1->3,2->8,3->4,4->2,8->1)"
8dd1de8a,b1948b0a.json,rotate_180+rotate_90_ccw,"color_permute(2->6,6->2)+rotate_180"
2f185c13,b230c067.json,rotate_90_ccw+rotate_180,rotate_90_cw+rotate_180
53fba4bb,b27ca6d3.json,reflect_horizontal+rotate_90_cw,rotate_90_ccw+reflect_horizontal
7d139eea,b2862040.json,"reflect_vertical+color_permute(1->9,8->1,9->8)","rotate_180+color_permute(1->9,8->1,9->8)"
80fc066c,b60334d2.json,"color_permute(1->5,5->1)+reflect_horizontal",rotate_180+reflect_horizontal
b9a8ee58,b6afb2da.json,reflect_horizontal+rotate_90_ccw,reflect_vertical+rotate_90_ccw
f5d4e67b,b7249182.json,rotate_90_ccw+rotate_90_cw,reflect_vertical+rotate_90_cw
353d12cf,b8825c91.json,rotate_180+rotate_90_cw,reflect_vertical+rotate_90_ccw
ac19f4a3,b8cdaf2b.json,"color_permute(2->3,3->6,6->8,8->2)+reflect_vertical",reflect_vertical+rotate_180
4ccb2f60,b91ae062.json,rotate_90_cw+reflect_vertical,"reflect_vertical+color_permute(1->3,2->9,3->6,4->2,6->1,9->4)"
3b1ba621,b94a9452.json,rotate_180+reflect_horizontal,reflect_horizontal+rotate_90_cw
337e7767,b9b7f026.json,rotate_90_ccw+rotate_90_cw,reflect_horizontal+rotate_90_cw
28f3dcec,ba26e723.json,reflect_vertical+reflect_horizontal,"reflect_horizontal+color_permute(4->6,6->4)"
2f59b327,ba97ae07.json,rotate_180+rotate_90_cw,rotate_90_ccw+rotate_90_cw
447ad3c4,bb43febb.json,rotate_180+reflect_vertical,"rotate_90_ccw+color_permute(2->5,5->2)"
7d8a4b36,bbc9ae5d.json,reflect_vertical+rotate_90_cw,"color_permute(1->2,2->7,7->8,8->1)+reflect_vertical"
38b45b9a,bc1d5164.json,rotate_180+rotate_90_cw,rotate_180+reflect_horizontal
2e6ad090,bd4472b8.json,rotate_90_ccw+rotate_180,reflect_horizontal+reflect_vertical
eeac2b4f,bda2d7a6.json,rotate_90_cw+rotate_90_ccw,rotate_90_cw+rotate_180
abfebb13,bdad9b1f.json,rotate_90_ccw+reflect_horizontal,rotate_180+rotate_90_ccw
776cedd9,be94b721.json,rotate_90_ccw+reflect_vertical,reflect_horizontal+reflect_vertical
0f299605,beb8660c.json,reflect_vertical+rotate_90_ccw,rotate_90_cw+rotate_180
88b01b0c,c0f76784.json,reflect_horizontal+rotate_90_cw,"color_permute(5->6,6->5,7->8,8->7)+reflect_vertical"
861cec97,c3e719e8.json,"reflect_vertical+color_permute(1->4,3->8,4->7,5->9,6->3,7->6,8->5,9->1)",reflect_horizontal+reflect_vertical
cb1d1d55,c3f564a4.json,reflect_vertical+reflect_horizontal,rotate_90_ccw+reflect_horizontal
4549dd20,c59eb873.json,rotate_90_ccw+rotate_180,"rotate_90_cw+color_permute(1->2,2->3,3->8,5->7,6->5,7->1,8->6)"
3cd8f567,c8f0f002.json,"rotate_180+color_permute(1->7,5->1,7->5)",rotate_180+rotate_90_cw
3379ece0,c9e6f938.json,reflect_horizontal+color_permute(7->6),reflect_horizontal+color_permute(7->6)
905dec67,c9f8e694.json,"color_permute(1->4,2->8,3->7,4->3,7->2,8->1)+rotate_90_ccw",rotate_180+reflect_vertical
7bf290ab,cbded52d.json,rotate_90_cw+reflect_vertical,reflect_horizontal+rotate_90_ccw
a899aca6,cce03e0d.json,reflect_horizontal+rotate_90_cw,reflect_vertical+rotate_180
27e9a0fa,cdecee7f.json,reflect_horizontal+rotate_90_cw,"color_permute(2->5,3->7,5->6,6->3,7->9,8->2,9->8)+rotate_180"
e4bcd500,ce22a75a.json,rotate_180+rotate_90_ccw,"reflect_horizontal+color_permute(1->5,5->1)"
8732e693,ce4f8723.json,rotate_180+rotate_90_cw,"color_permute(1->2,2->4,3->1,4->3)+reflect_horizontal"
2eb8b8a6,ce9e57f2.json,reflect_horizontal+rotate_90_ccw,"rotate_90_ccw+color_permute(2->8,8->2)"
a0b2a88c,cf98881b.json,"reflect_vertical+color_permute(2->9,4->2,9->4)","color_permute(2->9,4->2,9->4)+rotate_90_ccw"
f7f37f6e,d037b0a7.json,reflect_horizontal+rotate_90_ccw,rotate_180+rotate_90_cw
6f3e3ed3,d06dbe63.json,reflect_horizontal+rotate_90_cw,reflect_horizontal+rotate_90_ccw
6f08c9ae,d0f5fe59.json,rotate_180+rotate_90_cw,reflect_horizontal+rotate_90_ccw
1fe73ca5,d10ecb37.json,rotate_180+rotate_90_ccw,rotate_90_cw+reflect_vertical
b1a4d855,d13f3404.json,rotate_90_cw+reflect_horizontal,reflect_horizontal+rotate_90_ccw
43fb486b,d23f8c26.json,rotate_90_ccw+reflect_horizontal,"color_permute(1->5,2->1,3->4,4->3,5->2,6->7,7->6)+rotate_180"
db901eae,d2abd087.json,rotate_90_ccw+rotate_180,rotate_180+rotate_90_ccw
5a6725cf,d364b489.json,reflect_vertical+rotate_90_ccw,reflect_vertical+reflect_horizontal
98fca014,d406998b.json,reflect_horizontal+reflect_vertical,"color_permute(3->5,5->3)+reflect_horizontal"
2822a591,d43fd935.json,rotate_90_cw+reflect_vertical,"rotate_90_ccw+color_permute(2->7,3->2,6->8,7->6,8->3)"
27e23128,d4a91cb9.json,rotate_90_ccw+reflect_horizontal,"reflect_vertical+color_permute(2->8,8->2)"
0acc3296,d4f3cd78.json,rotate_180+reflect_horizontal,reflect_vertical+rotate_90_ccw
6731dce0,d511f180.json,"color_permute(1->7,2->3,3->8,5->9,7->1,8->2,9->5)+reflect_horizontal",rotate_90_cw+reflect_horizontal
a34973a3,d5d6de2d.json,reflect_vertical+reflect_horizontal,rotate_90_ccw+reflect_vertical
bc06ae96,d631b094.json,reflect_vertical+rotate_90_ccw,"rotate_90_cw+color_permute(2->7,7->2)"
3ab36004,d687bc17.json,reflect_horizontal+rotate_90_cw,"reflect_horizontal+color_permute(1->4,2->1,4->6,6->7,7->8,8->2)"
51239737,d6ad076f.json,"rotate_90_ccw+color_permute(1->6,2->1,6->9,7->2,8->7,9->8)",rotate_90_ccw+rotate_90_cw
88f24c74,d89b689b.json,rotate_180+rotate_90_ccw,reflect_vertical+reflect_horizontal
f01b7e19,d90796e8.json,rotate_90_cw+rotate_90_ccw,reflect_vertical+rotate_90_cw
019663f7,d9fac9be.json,rotate_90_ccw+reflect_horizontal,rotate_90_cw+reflect_horizontal
78a60fed,dae9d2b5.json,rotate_90_cw+reflect_horizontal,"reflect_vertical+color_permute(3->6,6->3)"
74000e81,db3e9e38.json,"rotate_180+color_permute(7->8,8->7)",reflect_horizontal+rotate_90_cw
b98a08b7,dbc1a6ce.json,reflect_vertical+rotate_90_ccw,"reflect_horizontal+color_permute(1->8,8->1)"
b30c9e11,dc0a314f.json,reflect_horizontal+reflect_vertical,rotate_90_ccw+reflect_horizontal
c02d337d,dc1df850.json,"reflect_vertical+color_permute(2->6,3->5,5->3,6->8,8->2)","rotate_90_ccw+color_permute(2->6,3->5,5->3,6->8,8->2)"
31bfa6ce,dc433765.json,rotate_180+rotate_90_ccw,rotate_180+rotate_90_ccw
0fbefe36,ddf7fa4f.json,"reflect_vertical+color_permute(1->6,2->7,3->4,4->5,5->3,6->2,7->8,8->1)",reflect_horizontal+reflect_vertical
cf2aefa8,de1cd16c.json,reflect_horizontal+reflect_vertical,reflect_horizontal+rotate_90_cw
761cd1a7,e179c5f4.json,reflect_horizontal+rotate_90_cw,rotate_180+reflect_horizontal
e4aae412,e21d9049.json,rotate_90_cw+rotate_90_ccw,rotate_180+rotate_90_ccw
d982827d,e26a3af2.json,"color_permute(1->9,2->4,3->5,4->6,5->7,6->3,7->8,8->1,9->2)+reflect_vertical","reflect_horizontal+color_permute(1->9,2->4,3->5,4->6,5->7,6->3,7->8,8->1,9->2)"
5b190aaf,e3497940.json,rotate_90_ccw+reflect_vertical,reflect_vertical+rotate_180
12724983,e48d4e1a.json,reflect_vertical+reflect_horizontal,rotate_90_ccw+reflect_horizontal
b5e4d38e,e5062a87.json,"color_permute(2->5,5->2)+reflect_vertical",rotate_90_cw+reflect_vertical
05a6bcc7,e6721834.json,reflect_horizontal+rotate_90_ccw,"color_permute(1->3,2->8,3->4,4->6,6->2,8->1)+rotate_90_cw"
203bbaba,e76a88a6.json,rotate_180+reflect_horizontal,rotate_180+rotate_90_ccw
947ac75c,e8593010.json,rotate_180+rotate_90_ccw,rotate_180+reflect_vertical
c93a90bf,e9614598.json,"rotate_90_cw+color_permute(1->3,3->1)",reflect_horizontal+rotate_90_ccw
2728f090,e98196ab.json,reflect_vertical+reflect_horizontal,"color_permute(1->2,2->8,5->6,6->5,7->1,8->7)+rotate_90_cw"
aa267667,e9afcf9a.json,reflect_vertical+rotate_90_ccw,reflect_vertical+rotate_180
26d930bd,ea32f347.json,reflect_horizontal+rotate_90_ccw,reflect_vertical+rotate_180
87625d61,ea786f4a.json,rotate_90_cw+rotate_90_ccw,rotate_180+reflect_horizontal
9c97d40d,eb281b96.json,"color_permute(2->3,3->2)+rotate_180",rotate_90_ccw+reflect_horizontal
5bb6c194,eb5a1d5d.json,rotate_180+rotate_90_cw,rotate_90_ccw+rotate_180
8f650c55,ecdecbb3.json,"reflect_horizontal+color_permute(2->8,8->2)",rotate_90_cw+rotate_90_ccw
82e01156,ed36ccf7.json,reflect_horizontal+rotate_90_cw,"reflect_vertical+color_permute(2->9,5->6,6->5,9->2)"
62aae345,ef135b50.json,reflect_horizontal+rotate_180,reflect_horizontal+reflect_vertical
17e1cf6c,f1cefba8.json,rotate_90_ccw+reflect_horizontal,"reflect_horizontal+color_permute(1->3,3->4,4->8,8->1)"
a76f8dbd,f25fbde4.json,reflect_vertical+rotate_90_ccw,rotate_90_cw+rotate_180
7643b6ff,f25ffba3.json,reflect_horizontal+rotate_90_ccw,reflect_vertical+rotate_90_cw
af21f9e9,f2829549.json,rotate_180+rotate_90_ccw,rotate_180+rotate_90_cw
81cb0440,f5b8619d.json,reflect_vertical+rotate_180,rotate_180+rotate_90_cw
5806aec0,f76d97a5.json,rotate_90_ccw+rotate_180,"rotate_90_cw+color_permute(3->5,5->6,6->9,9->3)"
8f2a7b87,f8b3ba0a.json,rotate_180+reflect_vertical,rotate_90_ccw+rotate_180
fc53b988,f8ff0b80.json,rotate_90_cw+rotate_180,rotate_90_ccw+reflect_vertical
13b4adc3,f9012d9b.json,reflect_horizontal+rotate_90_ccw,reflect_vertical+rotate_180
d46a101f,fafffa47.json,rotate_180+reflect_horizontal,reflect_horizontal+reflect_vertical
cfc9f0e9,fcb5c309.json,reflect_vertical+reflect_horizontal,rotate_90_ccw+reflect_horizontal
1bce238c,fcc82909.json,"rotate_180+color_permute(1->3,2->8,3->6,4->1,6->4,8->2)",reflect_vertical+rotate_180
175922ee,feca6190.json,"color_permute(1->2,2->1,4->9,6->8,8->4,9->6)+reflect_horizontal","color_permute(1->2,2->1,4->9,6->8,8->4,9->6)+rotate_180"
5f1abc75,ff28f65a.json,"color_permute(1->2,2->1)+rotate_90_cw",rotate_90_ccw+rotate_90_cw
746a280a,007bbfb7.json,reflect_vertical+rotate_180,rotate_90_ccw+reflect_vertical
dd8899c6,025d127b.json,rotate_90_cw+reflect_vertical,reflect_vertical+rotate_180
43a1be05,0520fde7.json,"color_permute(1->2,2->5,5->1)+rotate_90_cw","rotate_90_cw+color_permute(1->2,2->5,5->1)"
646857e2,05f2a901.json,"rotate_90_ccw+color_permute(2->8,8->2)",rotate_90_ccw+reflect_vertical
e7d00859,06df4c85.json,rotate_90_ccw+reflect_horizontal,"color_permute(1->3,2->1,3->8,8->2)+rotate_180"
c8f267ce,08ed6ac7.json,rotate_90_ccw+reflect_vertical,"color_permute(1->4,4->1)+reflect_vertical"
8fb58750,0962bcdd.json,"color_permute(2->6,4->7,6->8,7->2,8->4)+rotate_90_cw","color_permute(2->6,4->7,6->8,7->2,8->4)+rotate_90_ccw"
52aa5c38,0a938d79.json,"color_permute(1->3,3->8,4->1,8->4)+rotate_90_ccw",reflect_vertical+rotate_90_cw
9150ddc7,0ca9ddb6.json,"color_permute(1->6,2->1,4->8,6->4,7->2,8->7)+rotate_180","color_permute(1->6,2->1,4->8,6->4,7->2,8->7)+reflect_vertical"
19e645d3,0d3d703e.json,"reflect_vertical+color_permute(1->2,2->9,3->8,5->6,6->5,8->3,9->1)",rotate_90_cw+reflect_vertical
e421fc60,0dfd9992.json,"reflect_vertical+color_permute(1->6,2->4,3->7,4->3,5->1,6->2,7->5)","rotate_90_cw+color_permute(1->6,2->4,3->7,4->3,5->1,6->2,7->5)"
10e947c6,1190e5a7.json,"color_permute(3->7,5->3,7->5)+reflect_horizontal",rotate_90_ccw+reflect_horizontal
42987e01,137eaa0f.json,"reflect_horizontal+color_permute(1->6,2->5,3->7,5->9,6->8,7->2,8->1,9->3)","color_permute(1->6,2->5,3->7,5->9,6->8,7->2,8->1,9->3)+reflect_horizontal"
cf9a8d23,178fcbfb.json,"rotate_90_cw+color_permute(1->2,2->1)","color_permute(1->2,2->1)+reflect_horizontal"
c07a23b9,1b2d62fb.json,reflect_vertical+rotate_180,reflect_vertical+rotate_180
9f1707cf,1bfc4729.json,"rotate_90_cw+color_permute(2->4,4->8,6->2,7->6,8->7)",reflect_horizontal+rotate_180
4d4d83ff,1c786137.json,"reflect_vertical+color_permute(1->3,2->4,3->2,4->1,5->6,6->9,8->5,9->8)",rotate_180+reflect_horizontal
4332a5fa,1caeab9d.json,reflect_horizontal+rotate_90_cw,reflect_horizontal+rotate_90_ccw
d04ca3eb,1cf80156.json,rotate_90_ccw+reflect_horizontal,reflect_horizontal+rotate_90_ccw
89ff7d50,1e0a9b12.json,reflect_vertical+rotate_90_ccw,"color_permute(2->8,3->6,4->9,5->7,6->2,7->5,8->4,9->3)+rotate_180"
b314be76,1e32b0e9.json,reflect_horizontal+rotate_90_ccw,rotate_90_ccw+reflect_horizontal
83ad1de2,1f642eb9.json,"rotate_90_ccw+color_permute(1->4,2->7,4->9,6->8,7->1,8->2,9->6)","color_permute(1->4,2->7,4->9,6->8,7->1,8->2,9->6)+rotate_180"
26a26b4f,1f85a75f.json,"color_permute(1->8,8->1)+reflect_vertical",reflect_horizontal+rotate_90_ccw
414329f0,1f876c06.json,"rotate_90_cw+color_permute(2->4,3->7,4->3,6->9,7->6,9->2)",reflect_horizontal+rotate_180
08bee0c9,1fad071e.json,rotate_90_cw+reflect_vertical,"color_permute(1->2,2->1)+reflect_vertical"
eb3833be,2013d3e2.json,"rotate_180+color_permute(1->3,2->5,3->4,4->8,5->2,8->1)","color_permute(1->3,2->5,3->4,4->8,5->2,8->1)+reflect_vertical"
be53ab01,2204b7a8.json,"color_permute(1->8,2->3,3->4,4->7,7->1,8->2)+reflect_horizontal","reflect_vertical+color_permute(1->8,2->3,3->4,4->7,7->1,8->2)"
fd7a057a,22168020.json,"color_permute(3->6,4->8,6->4,8->3)+rotate_90_ccw",rotate_90_cw+reflect_vertical
8dfea27b,2281f1f4.json,rotate_90_ccw+reflect_vertical,"color_permute(2->5,5->2)+reflect_vertical"
e551409a,228f6490.json,rotate_90_cw+reflect_horizontal,"color_permute(2->7,3->5,5->8,6->9,7->3,8->6,9->2)+reflect_horizontal"
6a221c1c,22eb0ac0.json,"color_permute(1->8,2->3,3->2,4->5,5->9,8->1,9->4)+rotate_90_ccw","color_permute(1->8,2->3,3->2,4->5,5->9,8->1,9->4)+rotate_180"
54b14bdf,23581191.json,"rotate_90_cw+color_permute(2->7,7->2)","rotate_90_ccw+color_permute(2->7,7->2)"
53707ace,239be575.json,"rotate_90_ccw+color_permute(2->8,8->2)","rotate_90_ccw+color_permute(2->8,8->2)"
02da6c75,23b5c85d.json,"reflect_horizontal+color_permute(1->4,2->8,3->7,4->2,6->1,7->6,8->3)",reflect_vertical+rotate_90_cw
e7f27614,253bf280.json,"rotate_180+color_permute(3->8,8->3)","color_permute(3->8,8->3)+reflect_horizontal"
50f74b85,25d487eb.json,rotate_90_cw+reflect_vertical,rotate_180+reflect_vertical
85c02a99,25d8a9c8.json,"color_permute(1->4,2->1,3->7,4->9,7->3,9->2)+rotate_90_cw","reflect_vertical+color_permute(1->4,2->1,3->7,4->9,7->3,9->2)"
93433d20,25ff71a9.json,reflect_vertical+rotate_90_ccw,rotate_180+reflect_vertical
f390a79b,272f95fa.json,"color_permute(1->4,2->6,3->2,4->8,6->1,8->3)+rotate_90_ccw","color_permute(1->4,2->6,3->2,4->8,6->1,8->3)+rotate_90_ccw"
5d819887,27a28665.json,reflect_horizontal+rotate_90_ccw,rotate_90_cw+reflect_vertical
6f09d511,28bf18c6.json,rotate_90_ccw+reflect_horizontal,"color_permute(1->3,2->1,3->2)+rotate_90_cw"
dca13bdc,29623171.json,rotate_90_cw+reflect_horizontal,"rotate_90_ccw+color_permute(1->3,2->4,3->2,4->5,5->1)"
6bd7508a,29c11459.json,"color_permute(1->2,2->9,3->1,6->8,8->6,9->3)+rotate_180","color_permute(1->2,2->9,3->1,6->8,8->6,9->3)+reflect_vertical"
fdda8a06,29ec7d0e.json,rotate_90_cw+reflect_horizontal,reflect_horizontal+rotate_90_ccw
ca0850a8,2bcee788.json,rotate_90_cw+reflect_vertical,"color_permute(1->3,2->1,3->4,4->8,6->2,8->6)+reflect_vertical"
3bc467c8,2bee17df.json,"reflect_horizontal+color_permute(2->8,3->2,8->3)","rotate_90_cw+color_permute(2->8,3->2,8->3)"
6adb5c34,2dc579da.json,"color_permute(1->8,8->1)+rotate_90_cw",reflect_horizontal+rotate_90_cw
1ab98981,2dee498d.json,reflect_horizontal+rotate_180,reflect_vertical+rotate_90_ccw
8203823d,31aa019c.json,"reflect_vertical+color_permute(1->3,2->7,3->1,4->9,5->6,6->5,7->2,8->4,9->8)","color_permute(1->3,2->7,3->1,4->9,5->6,6->5,7->2,8->4,9->8)+rotate_180"
faf5cda6,321b1fc6.json,"reflect_vertical+color_permute(3->8,4->6,6->3,7->9,8->7,9->4)","reflect_horizontal+color_permute(3->8,4->6,6->3,7->9,8->7,9->4)"
801af929,32597951.json,"color_permute(3->8,8->3)+rotate_90_ccw","reflect_vertical+color_permute(3->8,8->3)"
360a2589,3428a4f5.json,"reflect_horizontal+color_permute(2->4,4->2)","rotate_90_cw+color_permute(2->4,4->2)"
3513e494,3618c87e.json,"color_permute(1->5,5->1)+rotate_180",rotate_180+reflect_vertical
e5733fd9,363442ee.json,"rotate_90_ccw+color_permute(2->4,4->8,6->9,7->2,8->6,9->7)","color_permute(2->4,4->8,6->9,7->2,8->6,9->7)+reflect_horizontal"
48a3f076,36fdfd69.json,"color_permute(1->9,2->4,4->1,9->2)+reflect_vertical",reflect_vertical+rotate_180
62437113,39a8645d.json,"rotate_180+color_permute(1->8,3->1,4->3,6->4,8->6)",reflect_vertical+rotate_90_ccw
2fd8c455,3aa6fb7a.json,rotate_180+reflect_vertical,rotate_90_cw+reflect_vertical
2508d65c,3ac3eb23.json,"color_permute(2->8,6->2,7->6,8->7)+reflect_vertical","reflect_vertical+color_permute(2->8,6->2,7->6,8->7)"
f5ba5511,3af2c5a8.json,"color_permute(3->4,4->3)+reflect_horizontal","color_permute(3->4,4->3)+reflect_vertical"
a44ace24,3bd67248.json,rotate_90_cw+reflect_vertical,rotate_90_ccw+reflect_horizontal
