New_Task_ID,Original_Task,Input_Transformation,Output_Transformation
e1d37d2d,99b1bc43.json,"color_permute(3->4,4->3)","color_permute(3->4,4->3)"
d6a218e6,99fa7670.json,"color_permute(2->8,3->2,5->7,6->5,7->6,8->3)","color_permute(2->8,3->2,5->7,6->5,7->6,8->3)"
0432b0f5,9af7a82c.json,"color_permute(0->4,1->0,2->1,4->2)","color_permute(0->4,1->0,2->1,4->2)"
0e03c37a,9dfd6313.json,"color_permute(1->8,2->5,4->6,5->4,6->1,8->2)","color_permute(1->8,2->5,4->6,5->4,6->1,8->2)"
fa5895eb,9ecd008a.json,"color_permute(0->7,1->3,2->5,3->6,4->2,5->0,6->1,7->9,9->4)","color_permute(0->7,1->3,2->5,3->6,4->2,5->0,6->1,7->9,9->4)"
849e42fb,9f236235.json,"color_permute(0->3,1->0,2->1,3->8,8->2)","color_permute(0->3,1->0,2->1,3->8,8->2)"
a864c5e7,a1570a43.json,"color_permute(2->3,3->2)","color_permute(2->3,3->2)"
e19ff922,a2fd1cf0.json,"color_permute(0->2,2->8,8->0)","color_permute(0->2,2->8,8->0)"
05685e50,a3325580.json,"color_permute(0->5,1->0,4->6,5->4,6->8,7->1,8->7)","color_permute(0->5,1->0,4->6,5->4,6->8,7->1,8->7)"
d2320554,a3df8b1e.json,color_permute(1->8),color_permute(1->8)
301fcb2e,a416b8f3.json,"color_permute(0->3,1->2,2->5,3->8,4->6,5->1,6->4,8->0)","color_permute(0->3,1->2,2->5,3->8,4->6,5->1,6->4,8->0)"
ea37f528,a48eeaf7.json,"color_permute(2->5,5->2)","color_permute(2->5,5->2)"
40c9ecf0,a5313dff.json,"color_permute(0->2,2->0)","color_permute(0->2,2->0)"
9d1580fa,a5f85a15.json,"color_permute(2->3,3->2)","color_permute(2->3,3->2)"
10daf7f9,a65b410d.json,"color_permute(1->2,2->1)","color_permute(1->2,2->1)"
ecdfe6b4,a68b268e.json,"color_permute(0->6,1->0,4->1,6->4)","color_permute(0->6,1->0,4->1,6->4)"
4669e4ba,a699fb00.json,"color_permute(0->2,1->0,2->1)","color_permute(0->2,1->0,2->1)"
584465a9,a740d043.json,"color_permute(1->3,3->6,6->1)","color_permute(1->3,3->6,6->1)"
56c927f7,a79310a0.json,"color_permute(0->2,2->0)","color_permute(0->2,2->0)"
26362a51,a85d4709.json,"color_permute(2->5,4->2,5->4)","color_permute(2->5,4->2,5->4)"
d538d9d8,a87f7484.json,"color_permute(0->5,1->7,2->4,3->8,4->0,5->2,7->1,8->3)","color_permute(0->5,1->7,2->4,3->8,4->0,5->2,7->1,8->3)"
7333223b,a9f96cdd.json,"color_permute(0->6,3->0,6->3,7->8,8->7)","color_permute(0->6,3->0,6->3,7->8,8->7)"
a8205452,aabf363d.json,"color_permute(0->3,2->6,3->4,4->2,6->0)","color_permute(0->3,2->6,3->4,4->2,6->0)"
8675b62b,ac0a08a4.json,"color_permute(0->8,1->6,2->9,3->4,4->7,6->2,7->0,8->3,9->1)","color_permute(0->8,1->6,2->9,3->4,4->7,6->2,7->0,8->3,9->1)"
3a843f91,ae3edfdc.json,"color_permute(2->7,7->2)","color_permute(2->7,7->2)"
9fbebee2,ae4f1146.json,"color_permute(0->1,1->8,8->0)","color_permute(0->1,1->8,8->0)"
efaa0869,aedd82e4.json,"color_permute(1->2,2->1)","color_permute(1->2,2->1)"
6b3636c4,b0c4d837.json,"color_permute(0->8,5->0,8->5)","color_permute(0->8,5->0,8->5)"
690f6d4a,b1948b0a.json,"color_permute(2->7,7->2)","color_permute(2->7,7->2)"
42a7fe2e,b230c067.json,"color_permute(0->2,2->8,8->0)","color_permute(0->2,2->8,8->0)"
3e422e88,b548a754.json,"color_permute(0->1,1->2,2->8,4->0,8->4)","color_permute(0->1,1->2,2->8,4->0,8->4)"
7410957b,b60334d2.json,"color_permute(1->5,5->1)","color_permute(1->5,5->1)"
2b07d7d5,b6afb2da.json,"color_permute(0->4,1->5,2->1,4->2,5->0)","color_permute(0->4,1->5,2->1,4->2,5->0)"
7d200b4c,b8825c91.json,"color_permute(1->4,2->6,3->7,4->3,5->8,6->1,7->2,8->5)","color_permute(1->4,2->6,3->7,4->3,5->8,6->1,7->2,8->5)"
2cd25e92,b8cdaf2b.json,"color_permute(0->1,1->6,2->8,6->2,8->0)","color_permute(0->1,1->6,2->8,6->2,8->0)"
7a514eef,b91ae062.json,"color_permute(0->7,1->4,2->3,3->0,4->6,6->8,7->9,8->2,9->1)","color_permute(0->7,1->4,2->3,3->0,4->6,6->8,7->9,8->2,9->1)"
12cc680a,b94a9452.json,"color_permute(0->6,2->4,3->2,4->3,6->0)","color_permute(0->6,2->4,3->2,4->3,6->0)"
111016a2,b9b7f026.json,"color_permute(1->8,3->1,4->7,5->3,6->4,7->6,8->5)","color_permute(1->8,3->1,4->7,5->3,6->4,7->6,8->5)"
67ade9e1,ba26e723.json,"color_permute(0->6,4->0,6->4)","color_permute(0->6,4->0,6->4)"
310d1637,bb43febb.json,"color_permute(0->5,5->0)","color_permute(0->5,5->0)"
a00be0ea,bbc9ae5d.json,"color_permute(0->1,1->8,2->5,5->0,7->2,8->7)","color_permute(0->1,1->8,2->5,5->0,7->2,8->7)"
318f9913,bc1d5164.json,"color_permute(0->8,2->0,4->2,8->4)","color_permute(0->8,2->0,4->2,8->4)"
bb1305be,bd4472b8.json,"color_permute(1->5,3->8,4->3,5->4,8->1)","color_permute(1->5,3->8,4->3,5->4,8->1)"
b7b76c3f,bda2d7a6.json,"color_permute(0->6,1->2,2->8,3->7,5->3,6->9,7->5,8->1,9->0)","color_permute(0->6,1->2,2->8,3->7,5->3,6->9,7->5,8->1,9->0)"
f676ba4e,bdad9b1f.json,"color_permute(0->4,2->8,4->0,8->2)","color_permute(0->4,2->8,4->0,8->2)"
652f5539,be94b721.json,"color_permute(0->2,1->5,2->7,3->6,4->8,5->4,6->0,7->1,8->3)","color_permute(0->2,1->5,2->7,3->6,4->8,5->4,6->0,7->1,8->3)"
bb5d044b,beb8660c.json,"color_permute(0->4,2->9,3->6,4->8,5->3,6->2,7->5,8->7,9->0)","color_permute(0->4,2->9,3->6,4->8,5->3,6->2,7->5,8->7,9->0)"
a233bc71,c0f76784.json,"color_permute(7->8,8->7)","color_permute(7->8,8->7)"
906c3732,c1d99e64.json,"color_permute(1->8,2->4,3->2,4->1,8->3)","color_permute(1->8,2->4,3->2,4->1,8->3)"
8fa0d147,c3e719e8.json,"color_permute(0->4,1->5,3->9,4->0,5->7,7->8,8->1,9->3)","color_permute(0->4,1->5,3->9,4->0,5->7,7->8,8->1,9->3)"
04c6c782,c3f564a4.json,"color_permute(0->6,2->3,3->4,4->0,5->7,6->5,7->8,8->2)","color_permute(0->6,2->3,3->4,4->0,5->7,6->5,7->8,8->2)"
4bc5baf5,c59eb873.json,"color_permute(0->2,1->6,2->7,3->5,5->8,6->0,7->3,8->1)","color_permute(0->2,1->6,2->7,3->5,5->8,6->0,7->3,8->1)"
d4db69a7,c8f0f002.json,"color_permute(1->7,5->8,7->5,8->1)","color_permute(1->7,5->8,7->5,8->1)"
fbc2ca24,c9e6f938.json,"color_permute(0->7,7->0)","color_permute(0->7,7->0)"
3a11c6a5,c9f8e694.json,"color_permute(1->8,2->3,3->7,4->1,7->2,8->4)","color_permute(1->8,2->3,3->7,4->1,7->2,8->4)"
bd340813,cbded52d.json,"color_permute(1->6,2->1,3->4,4->2,6->8,8->3)","color_permute(1->6,2->1,3->4,4->2,6->8,8->3)"
bd964ade,cce03e0d.json,"color_permute(1->2,2->1)","color_permute(1->2,2->1)"
5e8a0695,cdecee7f.json,"color_permute(0->2,1->0,2->9,3->5,4->8,5->4,6->1,7->6,8->3,9->7)","color_permute(0->2,1->0,2->9,3->5,4->8,5->4,6->1,7->6,8->3,9->7)"
7d57b42a,ce22a75a.json,"color_permute(0->5,1->0,5->1)","color_permute(0->5,1->0,5->1)"
fb659d68,ce4f8723.json,"color_permute(1->4,2->1,3->2,4->3)","color_permute(1->4,2->1,3->2,4->3)"
0cfdfac6,ce9e57f2.json,"color_permute(2->8,8->2)","color_permute(2->8,8->2)"
ae90b350,cf98881b.json,"color_permute(0->1,1->9,2->0,9->2)","color_permute(0->1,1->9,2->0,9->2)"
8d7daafc,d037b0a7.json,"color_permute(2->3,3->2,4->8,7->4,8->7)","color_permute(2->3,3->2,4->8,7->4,8->7)"
a40ededb,d0f5fe59.json,color_permute(8->9),color_permute(8->9)
aac5c99d,d10ecb37.json,"color_permute(1->6,3->4,4->9,6->1,9->3)","color_permute(1->6,3->4,4->9,6->1,9->3)"
ad4c2bc4,d13f3404.json,"color_permute(0->1,1->2,2->4,3->8,4->0,6->9,8->3,9->6)","color_permute(0->1,1->2,2->4,3->8,4->0,6->9,8->3,9->6)"
5b6b1e72,d23f8c26.json,"color_permute(1->9,2->5,3->1,4->2,5->3,6->8,8->6,9->4)","color_permute(1->9,2->5,3->1,4->2,5->3,6->8,8->6,9->4)"
2832ebe3,d43fd935.json,"color_permute(0->3,1->6,2->1,3->2,6->0)","color_permute(0->3,1->6,2->1,3->2,6->0)"
4ea4b8ff,d4469b4b.json,"color_permute(1->2,2->5,5->1)","color_permute(1->2,2->5,5->1)"
ba2bf507,d4a91cb9.json,"color_permute(0->4,4->8,8->0)","color_permute(0->4,4->8,8->0)"
225265fb,d4f3cd78.json,"color_permute(0->8,8->0)","color_permute(0->8,8->0)"
2ed81a5e,d511f180.json,"color_permute(1->3,2->9,3->8,4->2,6->1,8->4,9->6)","color_permute(1->3,2->9,3->8,4->2,6->1,8->4,9->6)"
3174ac16,d5d6de2d.json,"color_permute(2->3,3->2)","color_permute(2->3,3->2)"
7bf78e88,d631b094.json,"color_permute(4->7,7->4)","color_permute(4->7,7->4)"
57521aca,d6ad076f.json,"color_permute(1->4,3->1,4->9,6->8,8->6,9->3)","color_permute(1->4,3->1,4->9,6->8,8->6,9->3)"
b2d2e1da,d89b689b.json,"color_permute(1->2,2->7,3->8,4->9,5->3,6->4,7->5,8->6,9->1)","color_permute(1->2,2->7,3->8,4->9,5->3,6->4,7->5,8->6,9->1)"
fe26c5a7,d8c310e9.json,"color_permute(0->3,3->6,4->0,6->4)","color_permute(0->3,3->6,4->0,6->4)"
a836c0f4,d90796e8.json,"color_permute(2->3,3->8,8->2)","color_permute(2->3,3->8,8->2)"
0a371909,d9fac9be.json,"color_permute(2->8,8->2)","color_permute(2->8,8->2)"
393885f8,dae9d2b5.json,"color_permute(0->3,3->4,4->0)","color_permute(0->3,3->4,4->0)"
964dda62,db3e9e38.json,"color_permute(0->8,8->0)","color_permute(0->8,8->0)"
9ad8e4b7,dc1df850.json,"color_permute(0->2,1->3,2->6,3->8,6->1,7->0,8->7)","color_permute(0->2,1->3,2->6,3->8,6->1,7->0,8->7)"
7d278b66,dc433765.json,"color_permute(0->4,4->0)","color_permute(0->4,4->0)"
9fdfad1e,ddf7fa4f.json,"color_permute(0->4,1->8,2->3,3->1,4->6,6->2,7->9,8->7,9->0)","color_permute(0->4,1->8,2->3,3->1,4->6,6->2,7->9,8->7,9->0)"
4c6f9b55,de1cd16c.json,"color_permute(0->5,2->0,3->6,4->2,5->3,6->4)","color_permute(0->5,2->0,3->6,4->2,5->3,6->4)"
d1d5ac74,ded97339.json,"color_permute(0->8,8->0)","color_permute(0->8,8->0)"
cc2042de,e179c5f4.json,"color_permute(0->8,8->0)","color_permute(0->8,8->0)"
7f67b1bc,e21d9049.json,"color_permute(4->8,8->4)","color_permute(4->8,8->4)"
fb4066e0,e26a3af2.json,"color_permute(1->4,2->8,3->1,4->2,5->3,6->7,7->9,8->5,9->6)","color_permute(1->4,2->8,3->1,4->2,5->3,6->7,7->9,8->5,9->6)"
24b21e60,e3497940.json,"color_permute(1->8,2->6,3->2,4->7,5->3,6->5,7->1,8->4)","color_permute(1->8,2->6,3->2,4->7,5->3,6->5,7->1,8->4)"
48af298a,e48d4e1a.json,"color_permute(0->8,2->5,3->4,4->3,5->0,6->2,8->6)","color_permute(0->8,2->5,3->4,4->3,5->0,6->2,8->6)"
61e15924,e50d258f.json,"color_permute(0->1,1->0)","color_permute(0->1,1->0)"
0930abd3,e76a88a6.json,"color_permute(0->8,1->4,2->5,4->1,5->0,6->2,8->6)","color_permute(0->8,1->4,2->5,4->1,5->0,6->2,8->6)"
ab0a7f22,e9614598.json,"color_permute(0->3,3->0)","color_permute(0->3,3->0)"
793a0f64,e98196ab.json,"color_permute(1->3,2->7,3->2,5->1,6->8,7->6,8->5)","color_permute(1->3,2->7,3->2,5->1,6->8,7->6,8->5)"
0282cb69,e9afcf9a.json,"color_permute(2->8,3->2,4->3,6->4,8->6)","color_permute(2->8,3->2,4->3,6->4,8->6)"
34619114,ea32f347.json,"color_permute(0->2,1->0,2->4,4->1)","color_permute(0->2,1->0,2->4,4->1)"
9f6300a5,ea786f4a.json,"color_permute(2->3,3->2)","color_permute(2->3,3->2)"
ff70ee11,eb281b96.json,"color_permute(2->8,8->2)","color_permute(2->8,8->2)"
b3b85b9c,eb5a1d5d.json,"color_permute(1->2,2->1,3->5,5->6,6->3)","color_permute(1->2,2->1,3->5,5->6,6->3)"
20e7fe9d,ef135b50.json,"color_permute(2->9,9->2)","color_permute(2->9,9->2)"
dd6f657f,f1cefba8.json,"color_permute(1->8,2->1,3->2,8->3)","color_permute(1->8,2->1,3->2,8->3)"
efa7f597,f25fbde4.json,"color_permute(0->4,4->0)","color_permute(0->4,4->0)"
7dd766ad,f25ffba3.json,"color_permute(1->7,2->3,3->1,4->9,7->4,8->2,9->8)","color_permute(1->7,2->3,3->1,4->9,7->4,8->2,9->8)"
780ce981,f5b8619d.json,"color_permute(2->5,4->2,5->4)","color_permute(2->5,4->2,5->4)"
ed9da15c,f76d97a5.json,"color_permute(0->9,3->4,4->6,5->3,6->5,9->0)","color_permute(0->9,3->4,4->6,5->3,6->5,9->0)"
00365435,f8b3ba0a.json,"color_permute(0->1,1->3,2->4,3->0,4->6,6->2)","color_permute(0->1,1->3,2->4,3->0,4->6,6->2)"
da06aaf8,f8ff0b80.json,"color_permute(0->3,1->0,3->4,4->6,6->1,7->8,8->7)","color_permute(0->3,1->0,3->4,4->6,6->1,7->8,8->7)"
617034b5,f9012d9b.json,"color_permute(1->2,2->1,5->6,6->8,8->5)","color_permute(1->2,2->1,5->6,6->8,8->5)"
d7e48664,fafffa47.json,"color_permute(1->2,2->9,9->1)","color_permute(1->2,2->9,9->1)"
5e202ab1,fcb5c309.json,"color_permute(1->3,2->1,3->8,4->2,8->4)","color_permute(1->3,2->1,3->8,4->2,8->4)"
694ac913,fcc82909.json,"color_permute(0->2,1->3,2->0,3->1,6->7,7->8,8->6)","color_permute(0->2,1->3,2->0,3->1,6->7,7->8,8->6)"
ab878fd2,feca6190.json,"color_permute(0->9,1->2,2->1,4->7,6->4,7->6,8->0,9->8)","color_permute(0->9,1->2,2->1,4->7,6->4,7->6,8->0,9->8)"
84cdf203,ff28f65a.json,"color_permute(1->2,2->1)","color_permute(1->2,2->1)"
48360e66,007bbfb7.json,"reflect_horizontal+color_permute(4->6,6->4)","rotate_180+color_permute(4->6,6->4)"
891f90cd,007bbfb7.json,reflect_horizontal+rotate_90_ccw,"color_permute(0->7,2->4,4->2,7->0)+reflect_horizontal"
4f0efb44,017c7c7b.json,"color_permute(0->1,1->2,2->0)+reflect_horizontal","rotate_90_ccw+color_permute(0->1,1->2,2->0)"
e9f3a564,017c7c7b.json,reflect_vertical+rotate_90_cw,rotate_90_cw+reflect_horizontal
1267d1e7,025d127b.json,"color_permute(0->8,4->6,6->4,8->0)+reflect_vertical",reflect_horizontal+rotate_180
54c429a2,025d127b.json,"color_permute(0->8,2->0,4->6,6->4,8->2)+reflect_horizontal","reflect_horizontal+color_permute(0->8,2->0,4->6,6->4,8->2)"
bab34226,0520fde7.json,"rotate_90_cw+color_permute(0->5,2->0,5->2)","color_permute(0->5,2->0,5->2)+reflect_horizontal"
1600e2dd,0520fde7.json,"color_permute(0->1,1->2,2->0)+reflect_vertical","rotate_90_ccw+color_permute(0->1,1->2,2->0)"
61a37b7a,05f2a901.json,"reflect_horizontal+color_permute(0->2,2->8,8->0)",reflect_horizontal+rotate_90_ccw
af90a773,05f2a901.json,"color_permute(0->8,8->0)+rotate_90_ccw","rotate_90_cw+color_permute(0->8,8->0)"
f33dd97c,08ed6ac7.json,"color_permute(0->1,1->4,2->3,3->5,4->0,5->2)+reflect_vertical","color_permute(0->1,1->4,2->3,3->5,4->0,5->2)+reflect_horizontal"
d054d997,08ed6ac7.json,rotate_90_ccw+reflect_vertical,"color_permute(0->5,1->2,2->3,3->4,4->0,5->1)+reflect_horizontal"
8efe2eed,0962bcdd.json,"reflect_horizontal+color_permute(0->6,3->0,6->7,7->8,8->3)",reflect_horizontal+rotate_90_ccw
6f7f8409,0962bcdd.json,"color_permute(0->6,2->4,3->0,4->2,6->7,7->3)+rotate_90_ccw",rotate_90_cw+reflect_horizontal
c6389743,0a938d79.json,"color_permute(0->3,1->4,2->8,3->1,4->2,8->0)+reflect_vertical","color_permute(0->3,1->4,2->8,3->1,4->2,8->0)+rotate_90_ccw"
ab05161b,0a938d79.json,"reflect_vertical+color_permute(0->8,1->3,3->0,4->1,8->4)",rotate_90_ccw+reflect_horizontal
53b4f1d4,0b148d64.json,"color_permute(0->8,1->3,2->0,3->4,4->1,8->2)+reflect_vertical","reflect_horizontal+color_permute(0->8,1->3,2->0,3->4,4->1,8->2)"
330d48c0,0b148d64.json,"reflect_horizontal+color_permute(0->3,1->2,2->8,3->0,8->1)",reflect_vertical+rotate_180
f4b18aed,0ca9ddb6.json,rotate_90_ccw+reflect_vertical,"color_permute(0->2,1->8,2->0,6->1,7->6,8->7)+rotate_180"
6d4bed67,0ca9ddb6.json,rotate_90_ccw+reflect_horizontal,"color_permute(0->1,1->8,2->6,4->0,6->7,7->2,8->4)+reflect_horizontal"
f0ca258b,0d3d703e.json,"rotate_90_cw+color_permute(1->8,2->1,4->5,5->9,6->4,8->2,9->6)","rotate_90_cw+color_permute(1->8,2->1,4->5,5->9,6->4,8->2,9->6)"
b80ce7e8,0d3d703e.json,"color_permute(1->2,2->8,3->9,4->1,5->6,6->3,8->5,9->4)+reflect_horizontal","rotate_90_cw+color_permute(1->2,2->8,3->9,4->1,5->6,6->3,8->5,9->4)"
0f93991e,0dfd9992.json,"color_permute(1->2,2->3,3->4,4->9,5->6,6->1,9->5)+reflect_vertical","rotate_180+color_permute(1->2,2->3,3->4,4->9,5->6,6->1,9->5)"
aec968f7,0dfd9992.json,"reflect_horizontal+color_permute(0->9,1->6,2->7,4->5,5->1,6->2,7->4,9->0)",rotate_180+reflect_horizontal
e36a6bb3,1190e5a7.json,"color_permute(3->7,5->8,7->3,8->5)+rotate_180",rotate_180+reflect_horizontal
ce12a8ee,1190e5a7.json,"color_permute(3->8,8->3)+reflect_vertical","reflect_horizontal+color_permute(3->8,8->3)"
935a587d,137eaa0f.json,"reflect_vertical+color_permute(0->5,2->0,4->7,5->6,6->2,7->4)",rotate_90_cw+reflect_horizontal
dc625687,137eaa0f.json,"color_permute(0->1,1->9,2->3,3->8,5->6,6->5,7->2,8->0,9->7)+reflect_horizontal","reflect_vertical+color_permute(0->1,1->9,2->3,3->8,5->6,6->5,7->2,8->0,9->7)"
00bc88e0,178fcbfb.json,reflect_vertical+rotate_90_cw,"rotate_90_cw+color_permute(1->3,2->1,3->2)"
deb98b42,178fcbfb.json,"rotate_180+color_permute(1->3,2->1,3->2)","color_permute(1->3,2->1,3->2)+rotate_90_ccw"
9a0a8373,1b2d62fb.json,reflect_horizontal+rotate_180,"color_permute(0->8,1->0,8->1)+reflect_vertical"
3e7a390f,1b2d62fb.json,"color_permute(0->1,1->8,8->0)+reflect_horizontal","color_permute(0->1,1->8,8->0)+reflect_vertical"
5ddd11a6,1bfc4729.json,reflect_vertical+rotate_90_ccw,rotate_90_ccw+reflect_vertical
104c52f3,1bfc4729.json,"color_permute(0->2,1->0,2->1,4->7,6->4,7->8,8->6)+reflect_vertical",reflect_horizontal+rotate_90_ccw
6f179e7f,1c786137.json,"color_permute(1->9,2->1,3->8,4->2,5->3,8->4,9->5)+rotate_90_cw",rotate_180+reflect_vertical
80e29bdd,1c786137.json,reflect_horizontal+rotate_90_ccw,"rotate_90_cw+color_permute(0->4,1->3,2->5,3->1,4->8,5->0,8->2)"
51ec3adb,1caeab9d.json,"rotate_90_cw+color_permute(0->4,1->2,2->0,4->1)","color_permute(0->4,1->2,2->0,4->1)+reflect_vertical"
7046dbf7,1caeab9d.json,"color_permute(0->2,2->4,4->0)+reflect_vertical","reflect_horizontal+color_permute(0->2,2->4,4->0)"
1246cf4e,1cf80156.json,"rotate_90_cw+color_permute(0->2,1->6,2->8,6->1,8->0)","reflect_horizontal+color_permute(0->2,1->6,2->8,6->1,8->0)"
c433332a,1cf80156.json,"color_permute(1->6,2->8,6->1,8->2)+reflect_vertical","color_permute(1->6,2->8,6->1,8->2)+reflect_horizontal"
69782b94,1e0a9b12.json,"color_permute(0->4,1->6,2->7,3->5,4->0,5->8,6->2,7->3,8->9,9->1)+reflect_horizontal",reflect_vertical+rotate_180
a5b92945,1e0a9b12.json,rotate_180+reflect_vertical,"rotate_90_ccw+color_permute(0->2,2->5,3->7,4->3,5->6,6->0,7->8,8->4)"
b5786d69,1f642eb9.json,reflect_horizontal+rotate_90_cw,"reflect_vertical+color_permute(0->4,2->3,3->7,4->0,6->9,7->8,8->6,9->2)"
85640ecf,1f642eb9.json,"rotate_180+color_permute(0->2,2->0,3->7,4->9,7->8,8->3,9->4)","rotate_90_ccw+color_permute(0->2,2->0,3->7,4->9,7->8,8->3,9->4)"
eb7bf916,1f85a75f.json,"reflect_horizontal+color_permute(0->4,1->0,2->5,3->1,4->8,5->2,8->3)",reflect_vertical+rotate_180
599f23d0,1f85a75f.json,"color_permute(0->8,1->3,2->1,3->4,4->0,8->2)+reflect_horizontal","color_permute(0->8,1->3,2->1,3->4,4->0,8->2)+reflect_horizontal"
0b3c1e35,1f876c06.json,reflect_vertical+rotate_90_ccw,rotate_180+reflect_horizontal
c1d4a007,1f876c06.json,"reflect_horizontal+color_permute(0->2,2->7,3->8,6->3,7->9,8->0,9->6)",rotate_90_ccw+reflect_horizontal
601ddef3,1fad071e.json,reflect_vertical+rotate_180,rotate_90_ccw+reflect_horizontal
7856a01b,1fad071e.json,rotate_90_ccw+reflect_vertical,rotate_180+reflect_vertical
f1df3930,2013d3e2.json,"reflect_horizontal+color_permute(0->6,4->0,6->8,7->4,8->7)","rotate_90_cw+color_permute(0->6,4->0,6->8,7->4,8->7)"
7733c560,2013d3e2.json,"color_permute(1->7,3->6,4->5,5->1,6->3,7->8,8->4)+rotate_90_ccw",rotate_90_cw+reflect_vertical
c98fbd75,2204b7a8.json,"rotate_90_cw+color_permute(0->4,1->9,3->5,4->1,5->8,8->0,9->3)","rotate_90_cw+color_permute(0->4,1->9,3->5,4->1,5->8,8->0,9->3)"
c63bce1d,2204b7a8.json,reflect_vertical+rotate_180,"color_permute(0->2,1->4,2->1,3->0,4->9,5->8,7->3,8->7,9->5)+rotate_90_ccw"
d9810953,22168020.json,"reflect_horizontal+color_permute(0->4,1->6,4->7,6->8,7->0,8->1)","color_permute(0->4,1->6,4->7,6->8,7->0,8->1)+rotate_90_ccw"
c5d7d17f,22168020.json,"rotate_90_ccw+color_permute(0->3,1->4,3->6,4->1,6->8,7->0,8->7)","reflect_vertical+color_permute(0->3,1->4,3->6,4->1,6->8,7->0,8->7)"
95d05b4a,2281f1f4.json,rotate_90_cw+reflect_vertical,"rotate_90_ccw+color_permute(0->2,2->5,5->0)"
0a807bfc,2281f1f4.json,"color_permute(0->2,2->0)+rotate_180","rotate_90_ccw+color_permute(0->2,2->0)"
99a0d7ea,228f6490.json,"rotate_90_cw+color_permute(0->6,2->0,3->7,4->8,5->2,6->3,7->9,8->5,9->4)","color_permute(0->6,2->0,3->7,4->8,5->2,6->3,7->9,8->5,9->4)+reflect_horizontal"
51c48b63,228f6490.json,"reflect_horizontal+color_permute(3->7,4->6,5->9,6->4,7->5,8->3,9->8)","rotate_90_cw+color_permute(3->7,4->6,5->9,6->4,7->5,8->3,9->8)"
60655bd1,22eb0ac0.json,"color_permute(0->4,1->3,2->5,3->6,4->8,5->1,6->9,8->2,9->0)+rotate_180",reflect_horizontal+rotate_90_ccw
6a7f37b5,22eb0ac0.json,"color_permute(1->4,2->3,3->5,4->1,5->6,6->2,8->9,9->8)+rotate_90_ccw",rotate_90_ccw+reflect_horizontal
41a4b420,23581191.json,rotate_90_cw+reflect_horizontal,"color_permute(0->7,7->0)+rotate_90_ccw"
ad85e901,23581191.json,"reflect_vertical+color_permute(0->2,2->7,7->0)","color_permute(0->2,2->7,7->0)+rotate_90_ccw"
706d8123,239be575.json,rotate_180+reflect_horizontal,"color_permute(0->8,8->0)+reflect_horizontal"
83ffef43,239be575.json,rotate_180+reflect_vertical,rotate_180+reflect_horizontal
4cbef75a,23b5c85d.json,"color_permute(0->3,1->4,2->0,3->1,4->6,6->8,7->2,8->7)+rotate_90_cw","color_permute(0->3,1->4,2->0,3->1,4->6,6->8,7->2,8->7)+reflect_vertical"
0d20f810,23b5c85d.json,"color_permute(0->3,1->7,2->4,3->6,4->2,6->8,7->0,8->1)+reflect_horizontal","color_permute(0->3,1->7,2->4,3->6,4->2,6->8,7->0,8->1)+reflect_vertical"
70b083de,253bf280.json,"color_permute(0->3,3->8,8->0)+rotate_180","color_permute(0->3,3->8,8->0)+rotate_90_ccw"
ec6b4cdd,253bf280.json,reflect_vertical+rotate_180,"color_permute(0->3,3->0)+reflect_vertical"
355c567d,25d487eb.json,rotate_90_cw+reflect_horizontal,rotate_90_cw+reflect_horizontal
9e3726a9,25d487eb.json,rotate_90_ccw+reflect_horizontal,rotate_180+reflect_vertical
a55fde25,25d8a9c8.json,reflect_horizontal+rotate_90_cw,reflect_vertical+rotate_90_ccw
73a14586,25d8a9c8.json,"rotate_180+color_permute(0->1,1->0,2->4,3->6,4->3,5->2,6->7,7->8,8->9,9->5)","reflect_vertical+color_permute(0->1,1->0,2->4,3->6,4->3,5->2,6->7,7->8,8->9,9->5)"
aad72618,25ff71a9.json,reflect_vertical+rotate_90_ccw,"reflect_vertical+color_permute(1->2,2->1)"
cd1a1a20,25ff71a9.json,"rotate_180+color_permute(1->2,2->1)",rotate_90_ccw+reflect_vertical
8157774e,272f95fa.json,reflect_vertical+rotate_180,"color_permute(0->4,1->2,2->8,3->1,4->3,8->0)+rotate_90_ccw"
db2b9ae9,272f95fa.json,"color_permute(0->4,1->6,2->8,3->0,4->3,6->2,8->1)+reflect_vertical","reflect_horizontal+color_permute(0->4,1->6,2->8,3->0,4->3,6->2,8->1)"
4dd5f946,27a28665.json,"color_permute(0->8,1->6,2->1,3->4,4->7,6->2,7->3,8->0)+reflect_vertical","reflect_horizontal+color_permute(0->8,1->6,2->1,3->4,4->7,6->2,7->3,8->0)"
5a5ba56d,27a28665.json,reflect_horizontal+rotate_90_cw,"rotate_90_cw+color_permute(1->6,2->3,3->5,4->1,5->7,6->4,7->8,8->2)"
fca9dbb6,28bf18c6.json,"color_permute(0->3,1->2,2->8,3->0,8->1)+rotate_180","color_permute(0->3,1->2,2->8,3->0,8->1)+reflect_horizontal"
a2848634,28bf18c6.json,"reflect_vertical+color_permute(0->8,8->0)","rotate_90_cw+color_permute(0->8,8->0)"
c3b4ee4f,29623171.json,"color_permute(0->5,1->3,2->4,3->1,4->0,5->2)+rotate_90_cw",rotate_180+reflect_vertical
4b9f9bd2,29623171.json,"rotate_90_ccw+color_permute(0->3,2->0,3->5,4->2,5->4)","color_permute(0->3,2->0,3->5,4->2,5->4)+reflect_vertical"
